2015/11/08 00:00,03F0996S,01F0979N,31,80,2
2015/11/08 00:00,03F0996S,01F0979N,32,79,4
2015/11/08 00:00,03F0996S,01F0979N,41,81,1
2015/11/08 00:00,03F0996S,01F0979N,42,0,0
2015/11/08 00:00,03F0996S,01F0979N,5,0,0
2015/11/08 00:00,03F1022N,01F0979N,31,120,22
2015/11/08 00:00,03F1022N,01F0979N,32,183,3
2015/11/08 00:00,03F1022N,01F0979N,41,0,0
2015/11/08 00:00,03F1022N,01F0979N,42,0,0
2015/11/08 00:00,03F1022N,01F0979N,5,0,0
2015/11/08 00:00,01F0950S,01F0980S,31,108,51
2015/11/08 00:00,01F0950S,01F0980S,32,108,11
2015/11/08 00:00,01F0950S,01F0980S,41,118,11
2015/11/08 00:00,01F0950S,01F0980S,42,121,5
2015/11/08 00:00,01F0950S,01F0980S,5,129,9
2015/11/08 00:00,01F1123N,01F1045N,31,296,73
2015/11/08 00:00,01F1123N,01F1045N,32,310,19
2015/11/08 00:00,01F1123N,01F1045N,41,289,7
2015/11/08 00:00,01F1123N,01F1045N,42,389,4
2015/11/08 00:00,01F1123N,01F1045N,5,367,3
2015/11/08 00:00,01F0980S,01F1045S,31,227,57
2015/11/08 00:00,01F0980S,01F1045S,32,238,10
2015/11/08 00:00,01F0980S,01F1045S,41,251,2
2015/11/08 00:00,01F0980S,01F1045S,42,262,10
2015/11/08 00:00,01F0980S,01F1045S,5,0,0
2015/11/08 00:00,03F0996S,01F1045S,31,233,12
2015/11/08 00:00,03F0996S,01F1045S,32,251,6
2015/11/08 00:00,03F0996S,01F1045S,41,0,0
2015/11/08 00:00,03F0996S,01F1045S,42,256,1
2015/11/08 00:00,03F0996S,01F1045S,5,0,0
2015/11/08 00:00,03F1022N,01F1045S,31,237,1
2015/11/08 00:00,03F1022N,01F1045S,32,0,0
2015/11/08 00:00,03F1022N,01F1045S,41,0,0
2015/11/08 00:00,03F1022N,01F1045S,42,0,0
2015/11/08 00:00,03F1022N,01F1045S,5,0,0
2015/11/08 00:00,01F1292N,01F1123N,31,577,63
